DataType,Date,Station id,Value,Station name,Latitude,Longitude
PRCP,2017-08-24,GHCND:USW00012926,0.0,"CORPUS CHRISTI NAS, TX US",27.68333,-97.28333
PRCP,2017-08-24,GHCND:US1TXNU0010,0.0,"FLOUR BLUFF 1.6 SW, TX US",27.661316,-97.303112
PRCP,2017-08-24,GHCND:US1TXNU0061,0.0,"CORPUS CHRISTI 6.9 SE, TX US",27.625833,-97.226111
PRCP,2017-08-24,GHCND:USW00023906,0.0,"PORT ARANSAS 32 NNE, TX US",28.3045,-96.823
PRCP,2017-08-25,GHCND:US1TXAR0005,1.43,"ROCKPORT 0.6 N, TX US",28.049727,-97.053149
PRCP,2017-08-25,GHCND:USC00417176,0.47,"PORT ARANSAS 11 SSW, TX US",27.6998,-97.158
PRCP,2017-08-25,GHCND:USW00023906,7.93,"PORT ARANSAS 32 NNE, TX US",28.3045,-96.823
PRCP,2017-08-25,GHCND:USW00012972,2.68,"ROCKPORT ARANSAS CO AIRPORT, TX US",28.08361,-97.04639
PRCP,2017-08-25,GHCND:US1TXNU0073,3.5,"CORPUS CHRISTI 3.6 S, TX US",27.653903,-97.289577
PRCP,2017-08-25,GHCND:US1TXSP0018,1.05,"PORTLAND 1.3 NW, TX US",27.892892,-97.340161
PRCP,2017-08-25,GHCND:US1TXNU0010,0.52,"FLOUR BLUFF 1.6 SW, TX US",27.661316,-97.303112
PRCP,2017-08-25,GHCND:US1TXNU0061,0.24,"CORPUS CHRISTI 6.9 SE, TX US",27.625833,-97.226111
PRCP,2017-08-26,GHCND:USW00023906,6.65,"PORT ARANSAS 32 NNE, TX US",28.3045,-96.823
PRCP,2017-08-26,GHCND:US1TXSP0018,3.44,"PORTLAND 1.3 NW, TX US",27.892892,-97.340161
PRCP,2017-08-26,GHCND:US1TXNU0073,2.5,"CORPUS CHRISTI 3.6 S, TX US",27.653903,-97.289577
PRCP,2017-08-26,GHCND:US1TXNU0010,3.02,"FLOUR BLUFF 1.6 SW, TX US",27.661316,-97.303112
PRCP,2017-08-27,GHCND:US1TXNU0073,0.23,"CORPUS CHRISTI 3.6 S, TX US",27.653903,-97.289577
PRCP,2017-08-27,GHCND:USW00023906,0.09,"PORT ARANSAS 32 NNE, TX US",28.3045,-96.823
PRCP,2017-08-27,GHCND:US1TXNU0010,0.1,"FLOUR BLUFF 1.6 SW, TX US",27.661316,-97.303112
PRCP,2017-08-28,GHCND:US1TXNU0010,0.01,"FLOUR BLUFF 1.6 SW, TX US",27.661316,-97.303112
PRCP,2017-08-28,GHCND:USW00023906,0.41,"PORT ARANSAS 32 NNE, TX US",28.3045,-96.823
PRCP,2017-08-28,GHCND:USW00012972,0.0,"ROCKPORT ARANSAS CO AIRPORT, TX US",28.08361,-97.04639
PRCP,2017-08-29,GHCND:USW00023906,0.0,"PORT ARANSAS 32 NNE, TX US",28.3045,-96.823
PRCP,2017-08-29,GHCND:US1TXNU0007,0.0,"CORPUS CHRISTI 9.0 SSE, TX US",27.590507,-97.224739
PRCP,2017-08-29,GHCND:US1TXSP0018,0.26,"PORTLAND 1.3 NW, TX US",27.892892,-97.340161
PRCP,2017-08-29,GHCND:US1TXNU0010,0.0,"FLOUR BLUFF 1.6 SW, TX US",27.661316,-97.303112
PRCP,2017-08-29,GHCND:US1TXAR0006,0.0,"ROCKPORT 3.0 NNW, TX US",28.082497,-97.062612
PRCP,2017-08-29,GHCND:US1TXNU0061,0.2,"CORPUS CHRISTI 6.9 SE, TX US",27.625833,-97.226111
PRCP,2017-08-29,GHCND:USW00012972,0.0,"ROCKPORT ARANSAS CO AIRPORT, TX US",28.08361,-97.04639
PRCP,2017-08-29,GHCND:US1TXNU0075,0.01,"CORPUS CHRISTI 8.3 SSE, TX US",27.59483,-97.23969
PRCP,2017-08-30,GHCND:US1TXNU0075,0.0,"CORPUS CHRISTI 8.3 SSE, TX US",27.59483,-97.23969
PRCP,2017-08-30,GHCND:US1TXNU0061,0.0,"CORPUS CHRISTI 6.9 SE, TX US",27.625833,-97.226111
PRCP,2017-08-30,GHCND:US1TXAR0006,0.0,"ROCKPORT 3.0 NNW, TX US",28.082497,-97.062612
PRCP,2017-08-30,GHCND:USW00012972,0.0,"ROCKPORT ARANSAS CO AIRPORT, TX US",28.08361,-97.04639
PRCP,2017-08-30,GHCND:USW00023906,0.0,"PORT ARANSAS 32 NNE, TX US",28.3045,-96.823
PRCP,2017-08-30,GHCND:USC00417176,0.0,"PORT ARANSAS 11 SSW, TX US",27.6998,-97.158
PRCP,2017-08-30,GHCND:US1TXNU0010,0.0,"FLOUR BLUFF 1.6 SW, TX US",27.661316,-97.303112
PRCP,2017-08-30,GHCND:US1TXSP0018,0.0,"PORTLAND 1.3 NW, TX US",27.892892,-97.340161
PRCP,2017-08-30,GHCND:US1TXNU0007,0.0,"CORPUS CHRISTI 9.0 SSE, TX US",27.590507,-97.224739
PRCP,2017-08-31,GHCND:US1TXAR0006,0.0,"ROCKPORT 3.0 NNW, TX US",28.082497,-97.062612
PRCP,2017-08-31,GHCND:US1TXSP0018,0.0,"PORTLAND 1.3 NW, TX US",27.892892,-97.340161
PRCP,2017-08-31,GHCND:US1TXNU0010,0.0,"FLOUR BLUFF 1.6 SW, TX US",27.661316,-97.303112
PRCP,2017-08-31,GHCND:US1TXNU0007,0.0,"CORPUS CHRISTI 9.0 SSE, TX US",27.590507,-97.224739
PRCP,2017-08-31,GHCND:US1TXNU0061,0.0,"CORPUS CHRISTI 6.9 SE, TX US",27.625833,-97.226111
PRCP,2017-08-31,GHCND:USW00023906,0.0,"PORT ARANSAS 32 NNE, TX US",28.3045,-96.823
PRCP,2017-08-31,GHCND:USW00012972,0.0,"ROCKPORT ARANSAS CO AIRPORT, TX US",28.08361,-97.04639
PRCP,2017-08-31,GHCND:US1TXNU0075,0.0,"CORPUS CHRISTI 8.3 SSE, TX US",27.59483,-97.23969
PRCP,2017-08-31,GHCND:USC00417176,0.0,"PORT ARANSAS 11 SSW, TX US",27.6998,-97.158
