DataType,Date,Station id,Value,Station name,Latitude,Longitude
PRCP,2017-09-05,GHCND:US1FLMD0068,0.0,"HAMMOCKS 0.9 SSE, FL US",25.658996,-80.438113
PRCP,2017-09-06,GHCND:USW00092826,0.0,"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183
PRCP,2017-09-06,GHCND:US1FLMD0022,0.0,"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395
PRCP,2017-09-06,GHCND:USC00086078,1.36,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-06,GHCND:US1FLCR0042,0.1,"CHOKOLOSKEE 0.3 ENE, FL US",25.816577,-81.357293
PRCP,2017-09-06,GHCND:USC00086078,1.36,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-06,GHCND:USC00086078,1.36,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-06,GHCND:USC00086078,1.36,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-06,GHCND:USC00086078,1.36,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-06,GHCND:USC00085359,0.01,"MARCO ISLAND, FL US",25.9491,-81.7138
PRCP,2017-09-06,GHCND:USC00087760,0.19,"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936
PRCP,2017-09-06,GHCND:USC00086078,1.36,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-06,GHCND:USW00012888,0.44,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306
PRCP,2017-09-06,GHCND:US1FLMN0006,0.02,"CUDJOE KEY 0.9 SSW, FL US",24.659425,-81.506312
PRCP,2017-09-06,GHCND:US1FLMD0068,0.15,"HAMMOCKS 0.9 SSE, FL US",25.658996,-80.438113
PRCP,2017-09-06,GHCND:USC00086078,1.36,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-06,GHCND:USC00086078,1.36,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-06,GHCND:USC00086078,1.36,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-06,GHCND:USW00012897,0.0,"NAPLES MUNICIPAL AIRPORT, FL US",26.155,-81.7752
PRCP,2017-09-07,GHCND:USC00087760,0.0,"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936
PRCP,2017-09-07,GHCND:USC00086078,0.28,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-07,GHCND:USC00086078,0.28,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-07,GHCND:USC00086078,0.28,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-07,GHCND:USW00092826,2.42,"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183
PRCP,2017-09-07,GHCND:USW00012888,0.15,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306
PRCP,2017-09-07,GHCND:US1FLCR0042,0.0,"CHOKOLOSKEE 0.3 ENE, FL US",25.816577,-81.357293
PRCP,2017-09-07,GHCND:US1FLMD0022,0.15,"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395
PRCP,2017-09-07,GHCND:US1FLMN0006,0.09,"CUDJOE KEY 0.9 SSW, FL US",24.659425,-81.506312
PRCP,2017-09-07,GHCND:USC00086078,0.28,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-07,GHCND:USW00012897,0.44,"NAPLES MUNICIPAL AIRPORT, FL US",26.155,-81.7752
PRCP,2017-09-07,GHCND:USC00086078,0.28,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-07,GHCND:US1FLCR0012,0.07,"NAPLES 5.7 SE, FL US",26.097565,-81.722053
PRCP,2017-09-07,GHCND:USC00086078,0.28,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-07,GHCND:US1FLMD0068,0.0,"HAMMOCKS 0.9 SSE, FL US",25.658996,-80.438113
PRCP,2017-09-07,GHCND:USC00086078,0.28,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-07,GHCND:USC00086078,0.28,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-07,GHCND:USC00086078,0.28,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-07,GHCND:USC00085359,0.0,"MARCO ISLAND, FL US",25.9491,-81.7138
PRCP,2017-09-08,GHCND:USC00087760,0.11,"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936
PRCP,2017-09-08,GHCND:USC00086078,0.44,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-08,GHCND:USC00086078,0.44,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-08,GHCND:USC00086078,0.44,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-08,GHCND:USC00086078,0.44,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-08,GHCND:USC00086078,0.44,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-08,GHCND:USC00086078,0.44,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-08,GHCND:USC00086078,0.44,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-08,GHCND:USC00086078,0.44,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-08,GHCND:US1FLMN0006,1.85,"CUDJOE KEY 0.9 SSW, FL US",24.659425,-81.506312
PRCP,2017-09-08,GHCND:US1FLMD0022,0.04,"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395
PRCP,2017-09-08,GHCND:US1FLCR0012,0.04,"NAPLES 5.7 SE, FL US",26.097565,-81.722053
PRCP,2017-09-08,GHCND:USW00012897,0.13,"NAPLES MUNICIPAL AIRPORT, FL US",26.155,-81.7752
PRCP,2017-09-08,GHCND:USW00012888,0.04,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306
PRCP,2017-09-08,GHCND:USC00086078,0.44,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-08,GHCND:US1FLCR0042,0.77,"CHOKOLOSKEE 0.3 ENE, FL US",25.816577,-81.357293
PRCP,2017-09-08,GHCND:USC00085359,0.15,"MARCO ISLAND, FL US",25.9491,-81.7138
PRCP,2017-09-08,GHCND:USW00092826,1.3,"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183
PRCP,2017-09-09,GHCND:USC00086078,0.1,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-09,GHCND:USC00086078,0.1,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-09,GHCND:USC00086078,0.1,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-09,GHCND:USC00086078,0.1,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-09,GHCND:USW00012888,2.54,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306
PRCP,2017-09-09,GHCND:USW00012897,1.41,"NAPLES MUNICIPAL AIRPORT, FL US",26.155,-81.7752
PRCP,2017-09-09,GHCND:US1FLMD0022,0.16,"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395
PRCP,2017-09-09,GHCND:USC00086078,0.1,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-09,GHCND:USC00085359,0.13,"MARCO ISLAND, FL US",25.9491,-81.7138
PRCP,2017-09-09,GHCND:USC00086078,0.1,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-09,GHCND:USC00086078,0.1,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-09,GHCND:USC00086078,0.1,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-09,GHCND:USC00087760,2.16,"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936
PRCP,2017-09-09,GHCND:USC00086078,0.1,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-09,GHCND:US1FLCR0012,0.0,"NAPLES 5.7 SE, FL US",26.097565,-81.722053
PRCP,2017-09-09,GHCND:USW00092826,1.28,"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183
PRCP,2017-09-10,GHCND:USC00086078,3.27,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-10,GHCND:USC00087760,8.5,"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936
PRCP,2017-09-10,GHCND:USW00012897,3.27,"NAPLES MUNICIPAL AIRPORT, FL US",26.155,-81.7752
PRCP,2017-09-10,GHCND:USW00092826,8.1,"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183
PRCP,2017-09-10,GHCND:USC00086078,3.27,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-10,GHCND:USC00086078,3.27,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-10,GHCND:USC00086078,3.27,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-10,GHCND:USC00086078,3.27,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-10,GHCND:USC00086078,3.27,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-10,GHCND:USC00086078,3.27,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-10,GHCND:USC00086078,3.27,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-10,GHCND:US1FLMD0022,2.37,"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395
PRCP,2017-09-10,GHCND:USC00085359,1.26,"MARCO ISLAND, FL US",25.9491,-81.7138
PRCP,2017-09-10,GHCND:USC00086078,3.27,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-10,GHCND:USW00012888,1.75,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306
PRCP,2017-09-11,GHCND:USW00092826,0.08,"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183
PRCP,2017-09-11,GHCND:USC00086078,8.19,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-11,GHCND:USW00012897,8.19,"NAPLES MUNICIPAL AIRPORT, FL US",26.155,-81.7752
PRCP,2017-09-11,GHCND:USC00087760,0.05,"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936
PRCP,2017-09-11,GHCND:US1FLMD0022,4.69,"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395
PRCP,2017-09-11,GHCND:USC00086078,8.19,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-11,GHCND:USC00086078,8.19,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-11,GHCND:USC00086078,8.19,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-11,GHCND:USC00086078,8.19,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-11,GHCND:USW00012888,0.0,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306
PRCP,2017-09-11,GHCND:USC00086078,8.19,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-11,GHCND:USC00086078,8.19,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-11,GHCND:USC00086078,8.19,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-11,GHCND:USC00085359,7.2,"MARCO ISLAND, FL US",25.9491,-81.7138
PRCP,2017-09-11,GHCND:USC00086078,8.19,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-12,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-12,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-12,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-12,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-12,GHCND:USW00012897,0.0,"NAPLES MUNICIPAL AIRPORT, FL US",26.155,-81.7752
PRCP,2017-09-12,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-12,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-12,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-12,GHCND:US1FLMD0022,0.0,"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395
PRCP,2017-09-12,GHCND:USW00012888,0.0,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306
PRCP,2017-09-12,GHCND:USW00092826,0.0,"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183
PRCP,2017-09-12,GHCND:USC00085359,0.03,"MARCO ISLAND, FL US",25.9491,-81.7138
PRCP,2017-09-12,GHCND:USC00087760,0.01,"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936
PRCP,2017-09-12,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-12,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-13,GHCND:USW00012888,0.0,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306
PRCP,2017-09-13,GHCND:US1FLMD0022,0.0,"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395
PRCP,2017-09-13,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-13,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-13,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-13,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-13,GHCND:USC00087760,0.0,"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936
PRCP,2017-09-13,GHCND:USC00085359,0.0,"MARCO ISLAND, FL US",25.9491,-81.7138
PRCP,2017-09-13,GHCND:USW00012897,0.0,"NAPLES MUNICIPAL AIRPORT, FL US",26.155,-81.7752
PRCP,2017-09-13,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-13,GHCND:USW00092826,0.02,"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183
PRCP,2017-09-13,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-13,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-13,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-13,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-14,GHCND:USC00086078,0.2,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-14,GHCND:USW00012897,0.27,"NAPLES MUNICIPAL AIRPORT, FL US",26.155,-81.7752
PRCP,2017-09-14,GHCND:USC00086078,0.2,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-14,GHCND:USW00092826,1.15,"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183
PRCP,2017-09-14,GHCND:USW00012888,0.0,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306
PRCP,2017-09-14,GHCND:USC00086078,0.2,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-14,GHCND:USC00086078,0.2,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-14,GHCND:USC00087760,0.05,"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936
PRCP,2017-09-14,GHCND:USC00086078,0.2,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-14,GHCND:US1FLMD0022,0.0,"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395
PRCP,2017-09-14,GHCND:USC00086078,0.2,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-14,GHCND:USC00086078,0.2,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-14,GHCND:USC00086078,0.2,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-14,GHCND:USC00086078,0.2,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-14,GHCND:USC00085359,0.0,"MARCO ISLAND, FL US",25.9491,-81.7138
PRCP,2017-09-15,GHCND:USW00012888,0.0,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306
PRCP,2017-09-15,GHCND:USC00086078,0.5,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-15,GHCND:USC00086078,0.5,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-15,GHCND:USC00087760,0.0,"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936
PRCP,2017-09-15,GHCND:US1FLCR0012,0.39,"NAPLES 5.7 SE, FL US",26.097565,-81.722053
PRCP,2017-09-15,GHCND:USW00092826,0.0,"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183
PRCP,2017-09-15,GHCND:US1FLMD0022,0.0,"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395
PRCP,2017-09-15,GHCND:USC00086078,0.5,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-15,GHCND:USW00012897,0.0,"NAPLES MUNICIPAL AIRPORT, FL US",26.155,-81.7752
PRCP,2017-09-15,GHCND:USC00086078,0.5,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-15,GHCND:USC00086078,0.5,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-15,GHCND:USC00086078,0.5,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-15,GHCND:USC00086078,0.5,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-15,GHCND:USC00086078,0.5,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-15,GHCND:USC00086078,0.5,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-15,GHCND:USC00085359,0.55,"MARCO ISLAND, FL US",25.9491,-81.7138
PRCP,2017-09-16,GHCND:US1FLMD0022,0.0,"HAMMOCKS 0.5 SSE, FL US",25.665,-80.4395
PRCP,2017-09-16,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-16,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-16,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-16,GHCND:USW00012888,0.0,"MIAMI KENDALL TAMIAMI EXEC AIRPORT, FL US",25.6475,-80.43306
PRCP,2017-09-16,GHCND:USC00085359,0.0,"MARCO ISLAND, FL US",25.9491,-81.7138
PRCP,2017-09-16,GHCND:US1FLCR0012,0.0,"NAPLES 5.7 SE, FL US",26.097565,-81.722053
PRCP,2017-09-16,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-16,GHCND:USW00092826,0.0,"EVERGLADES CITY 5 NE, FL US",25.8996,-81.3183
PRCP,2017-09-16,GHCND:USC00087760,0.0,"ROYAL PALM RANGER STATION, FL US",25.3866,-80.5936
PRCP,2017-09-16,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-16,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-16,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-16,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-16,GHCND:USC00086078,0.0,"NAPLES, FL US",26.1653,-81.6843
PRCP,2017-09-16,GHCND:USW00012897,0.0,"NAPLES MUNICIPAL AIRPORT, FL US",26.155,-81.7752
